开奖日期	期号	中奖号码	单选	组选3	组选6	销售额（元）	返奖比例
2008-01-28	2008028	674	28224	0	88370	53,921,248	 78.55
2008-01-27	2008027	825	26499	0	43496	52,361,130	 63.88
2008-01-26	2008026	088	16435	30658	0	55,664,218	 47.14
2008-01-25	2008025	960	22639	0	34373	54,743,816	 51.38
2008-01-24	2008024	016	15569	0	56592	54,204,062	 45.42
2008-01-23	2008023	112	19361	26986	0	57,908,884	 48.33
2008-01-22	2008022	254	42196	0	46868	52,643,832	 94.37
2008-01-21	2008021	999	46938	0	0	62,844,736	 74.62
2008-01-20	2008020	745	16078	0	31578	57,785,218	 36.56
2008-01-19	2008019	573	26885	0	66379	57,115,994	 65.66
2008-01-18	2008018	793	19822	0	31638	56,496,440	 44.03
2008-01-17	2008017	950	5392	0	34087	55,637,030	 19.49
2008-01-16	2008016	954	15664	0	34290	56,470,496	 37.44
2008-01-15	2008015	448	31139	29058	0	52,505,954	 76.99
2008-01-14	2008014	616	46049	40497	0	57,145,908	 103.23
2008-01-13	2008013	369	20877	0	30470	54,145,856	 47.54
2008-01-12	2008012	153	31292	0	41949	53,087,872	 71.56
2008-01-11	2008011	380	13415	0	40710	53,746,644	 37.07
2008-01-10	2008010	765	19735	0	58655	51,835,198	 56.16
2008-01-09	2008009	030	7966	12201	0	56,714,512	 20.92
2008-01-08	2008008	149	28889	0	62324	52,934,052	 73.39
2008-01-07	2008007	302	26515	0	45720	51,733,576	 65.37
2008-01-06	2008006	020	10799	15728	0	53,922,080	 29.35
2008-01-05	2008005	517	26235	0	42285	54,300,252	 60.75
2008-01-04	2008004	094	11898	0	23327	56,971,680	 27.42
2008-01-03	2008003	353	42150	74237	0	58,043,542	 113.52
2008-01-02	2008002	790	24691	0	52722	57,848,732	 57.25
2008-01-01	2008001	346	42321	0	71035	54,594,238	 98.30
2007-12-31	2007357	495	10422	0	38288	54,719,738	 30.23
2007-12-30	2007356	831	10942	0	41822	53,811,646	 32.76
2007-12-29	2007355	129	21287	0	57373	54,515,080	 55.87
2007-12-28	2007354	239	15226	0	43745	56,180,114	 39.55
2007-12-27	2007353	377	24752	28746	0	52,883,930	 64.18
2007-12-26	2007352	798	10987	0	43907	55,601,626	 32.39
2007-12-25	2007351	558	14697	17556	0	51,051,792	 39.78
2007-12-24	2007350	889	7586	9705	0	54,617,438	 19.58
2007-12-23	2007349	522	12702	27019	0	52,517,038	 40.63
2007-12-22	2007348	992	15441	46583	0	59,290,534	 51.18
2007-12-21	2007347	279	9897	0	22513	60,515,754	 22.30
2007-12-20	2007346	793	14257	0	40361	57,200,282	 36.21
2007-12-19	2007345	476	14103	0	71424	56,277,384	 45.36
2007-12-18	2007344	675	17658	0	54230	52,246,110	 50.40
2007-12-17	2007343	852	26680	0	98365	52,083,722	 81.43
2007-12-16	2007342	606	6929	9972	0	50,815,262	 19.91
2007-12-15	2007341	667	24032	31212	0	54,751,604	 62.12
2007-12-14	2007340	105	16099	0	27747	54,453,210	 37.70
2007-12-13	2007339	450	18373	0	51204	55,089,462	 48.21
2007-12-12	2007338	856	48949	0	87998	55,422,378	 113.69
2007-12-11	2007337	399	10709	18747	0	54,370,180	 30.72
2007-12-10	2007336	785	7783	0	58572	55,621,748	 30.84
2007-12-09	2007335	747	23870	25700	0	52,298,370	 61.35
2007-12-08	2007334	119	29607	36985	0	55,357,140	 74.85
2007-12-07	2007333	284	28276	0	130791	57,688,226	 85.27
2007-12-06	2007332	913	23552	0	33281	53,625,480	 53.84
2007-12-05	2007331	535	17938	38130	0	56,984,656	 52.88
2007-12-04	2007330	124	26084	0	38777	54,146,438	 59.61
2007-12-03	2007329	732	23238	0	62460	53,681,722	 61.89
2007-12-02	2007328	545	17962	19714	0	50,100,658	 48.44
2007-12-01	2007327	423	30810	0	57172	51,161,454	 78.08
2007-11-30	2007326	558	24083	27307	0	52,706,442	 62.26
2007-11-29	2007325	674	14075	0	57664	52,008,626	 44.80
2007-11-28	2007324	112	18212	14930	0	52,205,992	 44.01
2007-11-27	2007323	331	6786	15247	0	51,916,176	 22.45
2007-11-26	2007322	349	18445	0	30709	50,818,778	 45.95
2007-11-25	2007321	494	15605	46754	0	54,439,562	 56.14
2007-11-24	2007320	924	13261	0	34718	54,103,054	 34.77
2007-11-23	2007319	051	10540	0	27134	54,259,380	 27.42
2007-11-22	2007318	125	17635	0	45613	52,040,426	 47.90
2007-11-21	2007317	214	18410	0	19709	54,674,766	 39.43
2007-11-20	2007316	430	9561	0	33209	53,630,604	 27.73
2007-11-19	2007315	816	20616	0	62194	52,685,884	 58.01
2007-11-18	2007314	343	11134	23320	0	51,604,102	 36.03
2007-11-17	2007313	196	16445	0	47034	50,582,754	 47.38
2007-11-16	2007312	784	16575	0	78099	52,214,006	 55.66
2007-11-15	2007311	013	9317	0	24232	50,649,584	 26.04
2007-11-14	2007310	960	12757	0	36914	51,922,246	 35.94
2007-11-13	2007309	334	15734	24182	0	50,993,948	 46.02
2007-11-12	2007308	627	22449	0	70199	52,048,744	 64.70
2007-11-11	2007307	749	8132	0	32964	49,332,088	 27.17
2007-11-10	2007306	507	18741	0	55125	49,819,042	 55.31
2007-11-09	2007305	511	6324	8760	0	50,715,494	 17.99
2007-11-08	2007304	338	10347	13595	0	47,999,658	 30.61
2007-11-07	2007303	700	11656	12163	0	49,557,696	 31.37
2007-11-06	2007302	110	27482	12096	0	51,111,018	 61.32
2007-11-05	2007301	364	23069	0	60641	50,740,300	 64.57
2007-11-04	2007300	908	18819	0	61042	47,655,182	 59.97
2007-11-03	2007299	664	6574	9743	0	48,869,190	 19.83
2007-11-02	2007298	545	12703	32677	0	50,663,758	 45.71
2007-11-01	2007297	947	40041	0	79388	47,264,926	 111.56
2007-10-31	2007296	519	34320	0	65667	44,270,604	 101.23
2007-10-30	2007295	666	41765	0	0	46,904,624	 88.97
2007-10-29	2007294	605	31817	0	63307	48,381,304	 86.69
2007-10-28	2007293	321	7449	0	22021	46,324,024	 23.68
2007-10-27	2007292	732	9075	0	50045	47,981,712	 35.60
2007-10-26	2007291	661	25541	35961	0	49,873,552	 74.23
2007-10-25	2007290	736	15812	0	41023	48,233,964	 46.38
2007-10-24	2007289	861	15659	0	39637	48,794,104	 45.08
2007-10-23	2007288	573	24986	0	77972	47,374,102	 79.07
2007-10-22	2007287	356	22414	0	64068	46,547,866	 70.17
2007-10-21	2007286	188	42518	88598	0	57,884,070	 122.41
2007-10-20	2007285	301	11903	0	24023	61,013,042	 25.80
2007-10-19	2007284	473	23537	0	48679	63,364,706	 49.43
2007-10-18	2007283	417	22728	0	48592	58,194,382	 52.40
2007-10-17	2007282	631	9898	0	42886	54,056,130	 31.00
2007-10-16	2007281	728	24138	0	39804	50,382,548	 60.53
2007-10-15	2007280	891	5212	0	17421	48,028,948	 16.65
2007-10-14	2007279	498	14296	0	20781	44,970,482	 39.17
2007-10-13	2007278	615	12823	0	43246	46,846,650	 42.14
2007-10-12	2007277	814	16383	0	55283	46,113,638	 54.70
2007-10-11	2007276	669	3983	4660	0	45,965,956	 11.91
2007-10-10	2007275	866	4076	12295	0	48,773,272	 16.42
2007-10-09	2007274	817	14707	0	41036	45,725,890	 46.52
2007-10-08	2007273	052	19870	0	51807	44,978,066	 62.59
2007-10-07	2007272	466	8529	37842	0	47,955,710	 43.03
2007-10-06	2007271	453	22588	0	58818	48,211,166	 66.36
2007-10-05	2007270	781	19904	0	33256	46,403,468	 54.34
2007-10-04	2007269	825	17067	0	56547	44,124,730	 59.17
2007-10-03	2007268	493	12071	0	30995	43,028,896	 39.57
2007-10-02	2007267	838	12884	23849	0	42,843,208	 47.88
2007-10-01	2007266	547	17505	0	59340	41,976,074	 64.31
2007-09-30	2007265	432	8242	0	29330	42,889,128	 30.16
2007-09-29	2007264	696	23189	63443	0	55,624,904	 78.18
2007-09-28	2007263	217	11531	0	26043	54,040,482	 29.04
2007-09-27	2007262	062	4989	0	15850	48,876,142	 15.39
2007-09-26	2007261	235	36483	0	62763	48,591,782	 95.73
2007-09-25	2007260	268	32373	0	66817	45,220,344	 95.21
2007-09-24	2007259	649	21657	0	54127	46,692,688	 64.92
2007-09-23	2007258	173	8005	0	37875	44,542,216	 31.58
2007-09-22	2007257	373	19116	57131	0	49,252,796	 75.92
2007-09-21	2007256	952	6729	0	25512	49,889,552	 21.67
2007-09-20	2007255	692	27797	0	67517	45,794,088	 84.26
2007-09-19	2007254	981	10602	0	37421	45,438,368	 36.50
2007-09-18	2007253	573	22208	0	97748	43,804,420	 86.39
2007-09-17	2007252	882	19001	46114	0	45,634,096	 73.98
2007-09-16	2007251	941	37605	0	47317	43,663,846	 103.44
2007-09-15	2007250	706	26659	0	35950	43,358,438	 74.74
2007-09-14	2007249	360	7179	0	30517	45,377,204	 26.57
2007-09-13	2007248	119	12518	20172	0	44,239,250	 42.88
2007-09-12	2007247	393	7331	14527	0	44,022,486	 27.21
2007-09-11	2007246	884	12621	21753	0	45,900,778	 42.65
2007-09-10	2007245	062	6421	0	35808	46,684,464	 26.02
2007-09-09	2007244	095	10392	0	60607	43,653,392	 46.02
2007-09-08	2007243	492	22265	0	62571	44,247,224	 72.94
2007-09-07	2007242	117	12773	24184	0	45,002,924	 45.57
2007-09-06	2007241	398	14186	0	45263	43,672,392	 0.00
2007-09-05	2007240	675	21268	0	50106	43,894,398	 0.00
2007-09-04	2007239	323	7573	15051	0	45,177,772	 0.00
2007-09-03	2007238	193	31039	0	88192	43,910,676	 0.00
2007-09-02	2007237	047	33964	0	59523	40,588,550	 0.00
2007-09-01	2007236	552	8786	15060	0	42,418,544	 0.00
2007-08-31	2007235	358	14591	0	36598	43,120,852	 0.00
2007-08-30	2007234	302	10506	0	23550	42,561,286	 0.00
2007-08-29	2007233	855	12061	38326	0	45,777,064	 0.00
2007-08-28	2007232	739	51820	0	95954	43,331,140	 0.00
2007-08-27	2007231	482	9819	0	27470	41,319,252	 34.39
2007-08-26	2007230	021	5011	0	14991	40,905,376	 18.11
2007-08-25	2007229	584	23614	0	30081	40,159,992	 70.77
2007-08-24	2007228	141	8703	11875	0	40,931,716	 30.54
2007-08-23	2007227	420	8393	0	24185	41,245,968	 29.72
2007-08-22	2007226	585	16404	32453	0	45,744,654	 58.56
2007-08-21	2007225	592	25699	0	80705	42,076,606	 91.75
2007-08-20	2007224	830	9942	0	29899	40,750,668	 36.13
2007-08-19	2007223	687	11688	0	35095	41,423,754	 41.76
2007-08-18	2007222	801	7509	0	29958	42,604,146	 28.87
2007-08-17	2007221	611	30003	42433	0	45,683,608	 95.39
2007-08-16	2007220	263	26504	0	53011	46,501,738	 75.23
2007-08-15	2007219	862	20654	0	61648	46,763,048	 65.25
2007-08-14	2007218	590	17910	0	43525	46,324,504	 53.69
2007-08-13	2007217	037	12319	0	31980	46,583,126	 37.42
2007-08-12	2007216	492	22036	0	39083	44,666,622	 63.32
2007-08-11	2007215	644	28732	52415	0	46,485,270	 97.88
2007-08-10	2007214	513	16043	0	25298	45,958,856	 43.71
2007-08-09	2007213	138	31860	0	51911	42,956,046	 93.49
2007-08-08	2007212	319	19228	0	43969	42,346,036	 62.00
2007-08-07	2007211	755	11117	24186	0	42,295,726	 44.58
2007-08-06	2007210	476	5993	0	9643	43,376,044	 17.37
2007-08-05	2007209	607	26254	0	37959	40,827,932	 79.15
2007-08-04	2007208	746	20706	0	48940	41,986,584	 67.94
2007-08-03	2007207	828	17681	19608	0	42,549,654	 56.28
2007-08-02	2007206	511	29327	28644	0	41,744,326	 92.19
2007-08-01	2007205	153	12328	0	56320	40,854,616	 52.23
2007-07-31	2007204	033	8495	25895	0	40,384,828	 41.56
2007-07-30	2007203	384	6017	0	17533	42,596,396	 20.71
2007-07-29	2007202	274	11406	0	37402	42,294,666	 41.12
2007-07-28	2007201	284	6528	0	19676	43,343,526	 22.32
2007-07-27	2007200	818	9722	20243	0	44,788,952	 36.16
2007-07-26	2007199	289	18410	0	25760	44,368,794	 50.77
2007-07-25	2007198	942	13675	0	36249	42,663,332	 45.64
2007-07-24	2007197	024	6201	0	23411	42,831,688	 23.22
2007-07-23	2007196	030	9386	25288	0	44,923,582	 38.90
2007-07-22	2007195	537	33725	0	95569	43,659,170	 112.25
2007-07-21	2007194	154	6080	0	21185	43,734,096	 21.65
2007-07-20	2007193	818	9311	16132	0	45,004,618	 32.15
2007-07-19	2007192	014	13865	0	32483	45,418,890	 41.96
2007-07-18	2007191	603	20501	0	65580	47,072,846	 65.83
2007-07-17	2007190	488	9110	16137	0	45,831,462	 31.14
2007-07-16	2007189	505	13202	15809	0	46,765,190	 39.04
2007-07-15	2007188	774	22483	26850	0	45,523,574	 68.25
2007-07-14	2007187	451	11849	0	35913	44,482,206	 39.54
2007-07-13	2007186	208	10585	0	23759	45,418,638	 31.67
2007-07-12	2007185	662	6618	13133	0	44,395,938	 24.37
2007-07-11	2007184	998	10747	13564	0	44,646,520	 33.78
2007-07-10	2007183	480	9442	0	31306	46,190,118	 31.28
2007-07-09	2007182	518	17570	0	51716	44,788,098	 57.69
2007-07-08	2007181	417	30777	0	60724	44,324,892	 91.33
2007-07-07	2007180	701	16141	0	49717	43,092,216	 55.91
2007-07-06	2007179	269	13834	0	34232	43,488,554	 44.39
2007-07-05	2007178	989	9575	9585	0	43,891,298	 28.79
2007-07-04	2007177	848	15322	18960	0	45,087,766	 47.42
2007-07-03	2007176	811	9279	14357	0	44,665,396	 31.06
2007-07-02	2007175	942	14023	0	50566	44,507,058	 49.68
2007-07-01	2007174	212	14392	14398	0	43,698,906	 43.47
2007-06-30	2007173	734	16306	0	74147	44,238,242	 63.67
2007-06-29	2007172	503	8830	0	36912	45,420,886	 32.43
2007-06-28	2007171	772	16206	21456	0	45,747,290	 50.42
2007-06-27	2007170	669	9129	14637	0	46,587,944	 29.64
2007-06-26	2007169	404	19710	49491	0	51,967,294	 68.40
2007-06-25	2007168	539	10296	0	42385	51,138,534	 33.38
2007-06-24	2007167	085	6170	0	37235	47,506,580	 25.53
2007-06-23	2007166	581	36408	0	92563	45,983,726	 111.36
2007-06-22	2007165	073	12296	0	48219	49,305,218	 40.58
2007-06-21	2007164	179	32552	0	97502	48,608,448	 99.04
2007-06-20	2007163	094	14740	0	30258	48,482,512	 40.38
2007-06-19	2007162	407	13458	0	40372	47,291,626	 42.10
2007-06-18	2007161	443	18427	18186	0	46,700,200	 51.91
2007-06-17	2007160	225	10745	19046	0	44,330,814	 37.98
2007-06-16	2007159	012	8688	0	23257	45,941,052	 27.00
2007-06-15	2007158	636	34082	43794	0	47,707,588	 100.81
2007-06-14	2007157	602	18246	0	74801	46,440,232	 65.05
2007-06-13	2007156	859	17476	0	42793	47,181,034	 51.53
2007-06-12	2007155	481	22244	0	74380	45,365,392	 75.26
2007-06-11	2007154	775	18147	19607	0	45,460,476	 53.71
2007-06-10	2007153	321	10008	0	45877	45,395,754	 38.21
2007-06-09	2007152	948	11393	0	42500	45,121,400	 40.32
2007-06-08	2007151	885	9784	14244	0	46,867,300	 30.60
2007-06-07	2007150	505	18189	21207	0	48,126,392	 51.88
2007-06-06	2007149	009	7826	13494	0	48,887,464	 24.84
2007-06-05	2007148	806	26435	0	119530	49,234,138	 92.52
2007-06-04	2007147	336	9757	20332	0	48,131,172	 33.79
2007-06-03	2007146	951	8877	0	28798	47,723,814	 28.25
2007-06-02	2007145	119	14054	20288	0	48,762,942	 42.13
2007-06-01	2007144	391	11537	0	44616	49,446,232	 37.76
2007-05-31	2007143	759	11333	0	48897	49,580,794	 38.62
2007-05-30	2007142	470	10420	0	44656	49,462,902	 35.50
2007-05-29	2007141	731	23458	0	67238	48,016,406	 71.24
2007-05-28	2007140	655	14700	25832	0	49,191,386	 46.67
2007-05-27	2007139	291	8681	0	42077	48,204,086	 31.97
2007-05-26	2007138	190	17134	0	87642	48,500,666	 64.23
2007-05-25	2007137	400	20280	73856	0	62,931,820	 69.79
2007-05-24	2007136	257	12558	0	29090	61,606,508	 27.94
2007-05-23	2007135	762	8024	0	38563	60,950,440	 23.29
2007-05-22	2007134	152	8441	0	25975	57,181,646	 22.02
2007-05-21	2007133	218	16581	0	41535	54,443,188	 42.65
2007-05-20	2007132	724	20032	0	42164	51,764,138	 51.72
2007-05-19	2007131	342	9037	0	48068	51,305,116	 32.60
2007-05-18	2007130	468	23762	0	67131	53,573,786	 64.39
2007-05-17	2007129	952	25519	0	62628	52,268,610	 67.97
2007-05-16	2007128	746	13580	0	79083	51,813,192	 50.62
2007-05-15	2007127	066	14900	47284	0	57,374,414	 52.35
2007-05-14	2007126	425	7046	0	29369	57,341,856	 20.48
2007-05-13	2007125	045	25051	0	33350	54,882,220	 55.36
2007-05-12	2007124	518	40512	0	96130	52,759,158	 105.91
2007-05-11	2007123	790	11671	0	43557	54,179,110	 34.40
2007-05-10	2007122	904	25146	0	108144	53,545,580	 79.26
2007-05-09	2007121	831	21593	0	115399	53,351,726	 75.06
2007-05-08	2007120	735	13220	0	100520	51,829,074	 56.53
2007-05-07	2007119	225	5516	9781	0	51,220,242	 16.87
2007-05-06	2007118	400	7523	9541	0	52,078,654	 20.30
2007-05-05	2007117	209	14110	0	46149	51,198,850	 41.96
2007-05-04	2007116	144	8998	19121	0	48,738,954	 31.01
2007-05-03	2007115	717	26002	82866	0	59,014,498	 88.99
2007-05-02	2007114	810	7048	0	36590	59,594,270	 21.64
2007-05-01	2007113	324	13099	0	34476	62,776,420	 29.64
2007-04-30	2007112	579	22036	0	64559	63,752,596	 50.75
2007-04-29	2007111	296	18100	0	34545	61,381,514	 38.47
2007-04-28	2007110	630	10894	0	44730	61,197,002	 29.49
2007-04-27	2007109	602	5976	0	38976	58,827,096	 20.75
2007-04-26	2007108	653	15620	0	86195	59,169,474	 49.70
2007-04-25	2007107	529	80818	0	152875	56,923,008	 184.91
2007-04-24	2007106	642	41193	0	153930	57,551,170	 114.36
2007-04-23	2007105	177	11429	48629	0	59,284,676	 45.53
2007-04-22	2007104	130	123315	0	44489	75,664,590	 172.34
2007-04-21	2007103	671	42219	0	97705	77,148,362	 74.96
2007-04-20	2007102	245	16371	0	42187	78,419,836	 29.48
2007-04-19	2007101	418	25350	0	90920	81,136,736	 49.16
2007-04-18	2007100	488	13178	18278	0	84,349,688	 22.55
2007-04-17	2007099	304	15028	0	85103	82,161,864	 34.86
2007-04-16	2007098	006	10063	21428	0	83,186,164	 20.34
2007-04-15	2007097	755	10442	63180	0	91,587,770	 33.48
2007-04-14	2007096	845	13459	0	52618	90,204,500	 24.25
2007-04-13	2007095	074	16864	0	81738	90,521,106	 33.07
2007-04-12	2007094	415	27830	0	67432	87,628,296	 44.06
2007-04-11	2007093	368	25938	0	116071	84,750,618	 52.51
2007-04-10	2007092	958	14541	0	28617	83,292,068	 22.95
2007-04-09	2007091	779	57003	337563	0	147,074,326	 112.23
2007-04-08	2007090	071	6753	0	41263	126,354,474	 10.57
2007-04-07	2007089	589	28357	0	69292	101,642,086	 38.79
2007-04-06	2007088	258	56247	0	72342	92,675,942	 73.16
2007-04-05	2007087	905	41290	0	114548	81,493,558	 73.13
2007-04-04	2007086	574	19094	0	120758	77,858,534	 49.33
2007-04-03	2007085	687	7399	0	59117	71,936,874	 23.43
2007-04-02	2007084	811	31511	289620	0	124,115,892	 100.07
2007-04-01	2007083	180	14970	0	57980	109,434,214	 22.15
2007-03-31	2007082	942	15644	0	117800	94,676,564	 36.43
2007-03-30	2007081	827	17532	0	67732	89,554,654	 31.67
2007-03-29	2007080	379	19414	0	77865	77,497,910	 41.11
2007-03-28	2007079	710	5703	0	27662	69,515,114	 14.57
2007-03-27	2007078	666	58763	0	0	65,811,916	 89.23
2007-03-26	2007077	623	24613	0	136789	63,585,138	 73.12
2007-03-25	2007076	399	9193	78228	0	69,535,690	 49.22
2007-03-24	2007075	071	26964	0	51565	62,497,682	 56.33
2007-03-23	2007074	745	38385	0	108715	60,607,636	 92.02
2007-03-22	2007073	977	18823	299263	0	111,064,146	 103.18
2007-03-21	2007072	914	8822	0	42397	105,804,334	 14.75
2007-03-20	2007071	394	11814	0	53559	91,972,506	 22.16
2007-03-19	2007070	163	12099	0	31152	75,247,662	 22.70
2007-03-18	2007069	683	7209	0	62739	64,040,286	 26.93
2007-03-17	2007068	691	12948	0	58120	52,973,870	 41.97
2007-03-16	2007067	016	6655	0	40335	51,686,078	 25.35
2007-03-15	2007066	889	47481	62707	0	50,781,932	 133.01
2007-03-14	2007065	500	21713	74807	0	57,616,984	 79.22
2007-03-13	2007064	617	33642	0	148172	54,427,294	 105.35
2007-03-12	2007063	326	21367	0	137541	53,264,080	 81.42
2007-03-11	2007062	775	12840	28785	0	48,740,096	 45.24
2007-03-10	2007061	144	22455	84969	0	56,142,412	 88.42
2007-03-09	2007060	987	15294	0	31605	52,785,214	 38.53
2007-03-08	2007059	029	15951	0	41998	48,662,288	 46.57
2007-03-07	2007058	295	15446	0	80284	46,767,236	 60.48
2007-03-06	2007057	668	6561	10965	0	45,852,096	 21.95
2007-03-05	2007056	403	6514	0	26965	42,864,394	 25.26
2007-03-04	2007055	656	8737	23846	0	41,187,178	 39.72
2007-03-03	2007054	204	7820	0	30791	43,221,938	 29.48
2007-03-02	2007053	078	11001	0	44959	42,723,044	 42.58
2007-03-01	2007052	899	6139	16422	0	43,689,616	 26.08
2007-02-28	2007051	892	19273	0	38388	41,042,682	 61.91
2007-02-27	2007050	951	16573	0	60900	37,054,848	 71.00
2007-02-26	2007049	363	29071	33370	0	41,313,176	 96.20
2007-02-25	2007048	418	16325	0	47489	37,697,286	 63.45
2007-02-16	2007047	304	12862	0	41972	44,567,562	 43.92
2007-02-15	2007046	208	16450	0	58868	46,874,586	 55.18
2007-02-14	2007045	400	10788	12845	0	49,736,020	 29.95
2007-02-13	2007044	522	11612	26304	0	49,186,322	 40.72
2007-02-12	2007043	321	7895	0	34011	52,162,092	 25.56
2007-02-11	2007042	393	10021	20959	0	50,778,942	 32.94
2007-02-10	2007041	359	13798	0	48691	49,427,084	 43.67
2007-02-09	2007040	212	12028	48217	0	57,116,380	 48.07
2007-02-08	2007039	712	20830	0	55728	57,132,848	 52.05
2007-02-07	2007038	195	20508	0	69165	55,665,606	 56.71
2007-02-06	2007037	570	34037	0	102272	54,861,810	 91.86
2007-02-05	2007036	485	10790	0	60257	53,452,996	 38.22
2007-02-04	2007035	409	14328	0	53914	52,431,464	 43.77
2007-02-03	2007034	414	23353	19366	0	53,703,956	 55.01
2007-02-02	2007033	928	7899	0	40908	53,321,796	 27.08
2007-02-01	2007032	551	6759	12729	0	52,509,162	 20.62
2007-01-31	2007031	975	8654	0	41249	52,328,018	 29.14
2007-01-30	2007030	747	9205	14218	0	51,915,514	 26.49
2007-01-29	2007029	575	8313	17684	0	52,193,272	 26.76
2007-01-28	2007028	748	9400	0	64171	49,281,766	 39.90
2007-01-27	2007027	790	11953	0	41116	49,229,816	 37.64
2007-01-26	2007026	344	22041	77845	0	52,796,634	 88.92
2007-01-25	2007025	392	5705	0	28287	52,292,016	 19.56
2007-01-24	2007024	296	43342	0	98903	50,555,620	 117.01
2007-01-23	2007023	581	17640	0	69175	51,245,738	 56.01
2007-01-22	2007022	305	26379	0	59669	49,296,632	 72.86
2007-01-21	2007021	577	10282	28537	0	49,591,696	 39.14
2007-01-20	2007020	481	10438	0	41619	49,272,524	 34.69
2007-01-19	2007019	652	14538	0	44532	50,304,702	 43.06
2007-01-18	2007018	529	18686	0	32389	48,391,946	 49.30
2007-01-17	2007017	956	6830	0	39980	48,832,154	 27.08
2007-01-16	2007016	441	36247	21590	0	49,242,702	 87.62
2007-01-15	2007015	916	17375	0	71820	49,731,374	 58.05
2007-01-14	2007014	814	21220	0	82500	46,452,602	 74.08
2007-01-13	2007013	550	7423	15614	0	48,762,034	 25.47
2007-01-12	2007012	035	7859	0	28342	48,771,182	 25.40
2007-01-11	2007011	193	14551	0	56173	48,378,692	 48.64
2007-01-10	2007010	735	20572	0	55794	47,955,678	 61.49
2007-01-09	2007009	504	12046	0	36485	46,904,948	 38.12
2007-01-08	2007008	558	9556	7340	0	47,510,450	 25.05
2007-01-07	2007007	459	20514	0	79457	44,958,604	 73.89
2007-01-06	2007006	255	29557	23107	0	47,110,896	 78.43
2007-01-05	2007005	736	10646	0	36889	46,692,328	 35.43
2007-01-04	2007004	313	8800	12229	0	46,882,078	 27.11
2007-01-03	2007003	733	8533	16892	0	45,332,446	 30.74
2007-01-02	2007002	484	13153	40600	0	47,251,758	 55.33
2007-01-01	2007001	019	42321	0	71035	54,594,238	 98.30
2006-12-31	2006357	015	15355	0	80492	50,655,532	 55.73
2006-12-30	2006356	623	9177	0	46054	51,675,212	 32.01
2006-12-29	2006355	827	47129	0	52624	58,085,124	 95.60
